ID,SOP_Type,SOP_Number,Item_Number,Item_Description,QTY,UOfM,Extended_Cost,Extended_Price,Unit_Cost,Unit_Price,Customer_Number,Document_Date,Requested_Ship_Date,Item_Class,Document_Status,Last Payment_Amount,SalespersonID,Posting_Status,Total_SalesYTD,Revenue,Margin,LostOnSale,MarginBucket,ActualSales,RequestedMonth,RequestedYear
INV05390_B-1526,Invoice,INV05390,B-1526,Nat Mandarin FJB,510,KG,2442.9,3758.7,4.79,7.37,CCN,44174,44174,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,1315.8,0.350067843,Normal Revenue,More than 30%,3758.7,12,2020
INV05390_DUCA-F,Invoice,INV05390,DUCA-F,DUCA-F (EX FAUCA),1,each,0,40,0,40,CCN,44174,44174,NON-INV,Posted,16507.83,ASTANZIOLA,Posted,888799.68,40,1,Normal Revenue,More than 30%,40,12,2020
INV05393_SD-1002 V.1,Invoice,INV05393,SD-1002 V.1,N&A BUTTER FL PWD,25,KG,117,319.5,4.68,12.78,GOLD MILLS,44174,44174,SPRAY DRY,Posted,5300,LSANTIAGO,Posted,41239.19,202.5,0.633802817,Normal Revenue,More than 30%,319.5,12,2020
INV05397_L-3465,Invoice,INV05397,L-3465,N&A Pineapple FL,50.83,KG,338.01,478.31,6.65,9.41,BONLAC,44174,44174,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,140.3,0.293324413,Normal Revenue,Between 30% and 30%,478.31,12,2020
INV05397_SB,Invoice,INV05397,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44174,44174,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05398_I-210000A,Invoice,INV05398,I-210000A,Sodium Benzoate EDF Granular,50,KG,96,106.5,1.92,2.13,BONLAC,44174,44174,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,10.5,0.098591549,Normal Revenue,Between 0% and 10%,106.5,12,2020
INV05401_I-210000A,Invoice,INV05401,I-210000A,Sodium Benzoate EDF Granular,200,KG,384,426,1.92,2.13,BONLAC,44174,44174,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,42,0.098591549,Normal Revenue,Between 0% and 10%,426,12,2020
INV05401_D-7603,Invoice,INV05401,D-7603,Cloud Stabilizer Blend (F),4000,KG,22244,34920,5.56,8.73,BONLAC,44174,44174,DRY BLEND,Posted,320188.32,LSANTIAGO,Posted,8464367.53,12676,0.363001145,Normal Revenue,More than 30%,34920,12,2020
INV05402_I-210001A,Invoice,INV05402,I-210001A,Potassium Sorbate Granular,300,KG,1395,1794,4.65,5.98,BONLAC,44174,44179,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,399,0.222408027,Normal Revenue,Between 30% and 30%,1794,12,2020
INV05402_L-3779,Invoice,INV05402,L-3779,N&A Vanilla FL Bourbon Type,35.3,KG,601.51,2504.89,17.04,70.96,BONLAC,44174,44179,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1903.38,0.759865703,Normal Revenue,More than 30%,2504.89,12,2020
INV05402_SB,Invoice,INV05402,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44174,44179,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05410_L-2907,Invoice,INV05410,L-2907,N&A Milk FL,1.5,KG,10.5,0,7,0,NEVADA,44176,44176,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,-10.5,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05403_E-0102,Invoice,INV05403,E-0102,N&A Citrus Punch FL Emls,580,KG,2534.6,3909.2,4.37,6.74,PETITE,44176,44176,EMULSION,Posted,2004.8,ASTANZIOLA,Posted,597569.38,1374.6,0.351632047,Normal Revenue,More than 30%,3909.2,12,2020
INV05409_L-3389,Invoice,INV05409,L-3389,Vanilla FL,40.3,KG,977.27,928.51,24.25,23.04,CANNEX,44176,44176,FLAVOR,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,-48.76,-0.052514243,Lost on Sale,Less than 0%,928.51,12,2020
INV05409_L-3350,Invoice,INV05409,L-3350,N&A Vanilla FL,67.04,KG,626.16,1349.52,9.34,20.13,CANNEX,44176,44176,FLAVOR,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,723.36,0.536012805,Normal Revenue,More than 30%,1349.52,12,2020
INV05409_L-3700,Invoice,INV05409,L-3700,N&A Peach FL,59.07,KG,355.01,870.1,6.01,14.73,CANNEX,44176,44176,FLAVOR,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,515.09,0.591989427,Normal Revenue,More than 30%,870.1,12,2020
INV05409_SB,Invoice,INV05409,SB,Sample Box,1,Each,0,1.5,0,1.5,CANNEX,44176,44176,NON-INV,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05379_L-3836,Invoice,INV05379,L-3836,Sabor Tipo Leche,440.4,KG,5494.61,12000.9,12.4764,27.25,GLORIA,44179,44179,FLAVOR,Posted,12872.16,NSUAREZ,Posted,1097270.24,6506.29,0.542150172,Normal Revenue,More than 30%,12000.9,12,2020
INV05404_I-240004A,Invoice,INV05404,I-240004A,Sucralose,25,KG,695.25,977.5,27.81,39.1,NEVADA,44179,44179,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,282.25,0.288746803,Normal Revenue,Between 30% and 30%,977.5,12,2020
INV05405_D-7603,Invoice,INV05405,D-7603,Cloud Stabilizer Blend (F),125,KG,700,1240,5.6,9.92,NEVADA,44179,44179,DRY BLEND,Posted,12447.79,LSANTIAGO,Posted,1761785.05,540,0.435483871,Normal Revenue,More than 30%,1240,12,2020
INV05406_L-3689,Invoice,INV05406,L-3689,N&A Vanilla FL,39.68,KG,215.86,435.69,5.44,10.98,NEVADA,44179,44179,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,219.83,0.504555992,Normal Revenue,More than 30%,435.69,12,2020
INV05406_L-3690,Invoice,INV05406,L-3690,N&A Strawberry FL,38.98,KG,364.85,944.1,9.36,24.22,NEVADA,44179,44179,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,579.25,0.613547294,Normal Revenue,More than 30%,944.1,12,2020
INV05406_SB,Invoice,INV05406,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,44179,44179,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05411_B-1434,Invoice,INV05411,B-1434,N&A Apple FJB,513.87,KG,1562.17,2291.86,3.04,4.46,NEVADA,44179,44183,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,729.69,0.318383322,Normal Revenue,More than 30%,2291.86,12,2020
INV05411_B-1451,Invoice,INV05411,B-1451,N&A Peach FJB,610.5,KG,1739.92,2472.53,2.85,4.05,NEVADA,44179,44183,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,732.61,0.296299742,Normal Revenue,Between 30% and 30%,2472.53,12,2020
INV05411_SB,Invoice,INV05411,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,44179,44183,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05373_N-020004A,Invoice,INV05373,N-020004A,Ethyl alcohol 190 Proof (Etanol) (Conapred),200,LITERS,233.6,396,1.17,1.98,BONLAC,44180,44180,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,162.4,0.41010101,Normal Revenue,More than 30%,396,12,2020
INV05399_B-1266,Invoice,INV05399,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,27038.98,29120,13.52,14.56,BONLAC,44180,44180,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2081.02,0.071463599,Normal Revenue,Between 0% and 10%,29120,12,2020
INV05399_SB,Invoice,INV05399,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44180,44180,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05415_H-1001 P1,Invoice,INV05415,H-1001 P1,FISA CITRUS,200,GAL,1651.2,2600,8.26,13,RICARDO H.,44180,44180,SANITIZER,Posted,300,RHENRIQUEZ,Posted,2600,948.8,0.364923077,Normal Revenue,More than 30%,2600,12,2020
INV05423_I-330000A,Invoice,INV05423,I-330000A,Stabilizer Conjuice CMG 050,25,KG,584,0,23.36,0,BONLAC,44181,44181,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-584,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05423_I-270035A,Invoice,INV05423,I-270035A,Shade Brilliant Pink,1.1,KG,99.85,0,90.77,0,BONLAC,44181,44181,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-99.85,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05423_D-7872,Invoice,INV05423,D-7872,FISA Natural Sweet Flavor (F),1,KG,36.93,0,36.93,0,BONLAC,44181,44181,DRY BLEND,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-36.93,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05423_B-1573,Invoice,INV05423,B-1573,N&A Berry Mix FJB,47,KG,229.36,0,4.88,0,BONLAC,44181,44181,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-229.36,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05423_B-1589,Invoice,INV05423,B-1589,N&A Apple Pear FJB,50,KG,149,0,2.98,0,BONLAC,44181,44181,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-149,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05423_I-270011A,Invoice,INV05423,I-270011A,Turmeric PT -8-S,0.2,KG,9.21,0,46.05,0,BONLAC,44181,44181,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-9.21,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05423_I-270043A,Invoice,INV05423,I-270043A,Sodium Copper Chlorophyllin 10%,1,KG,30.66,0,30.66,0,BONLAC,44181,44181,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-30.66,0,Lost on Sale,Between 0% and 10%,0,12,2020
INV05412_L-4043,Invoice,INV05412,L-4043,Saborizante Líquido para Bebida Tropical,1463.44,KG,3673.23,17253.96,2.51,11.79,"CBC INTL, S.A.",44182,44182,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,13580.73,0.787108003,Normal Revenue,More than 30%,17253.96,12,2020
INV05412_L-3899,Invoice,INV05412,L-3899,Colorante Liquido para Bebida Tropical,855.414,KG,896.25,4875.86,1.05,5.7,"CBC INTL, S.A.",44182,44182,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,3979.61,0.816186273,Normal Revenue,More than 30%,4875.86,12,2020
INV05412_D-7820,Invoice,INV05412,D-7820,Edulcorantes y Preservante en Polvo para Bebida Tropical (F),2490.07,KG,18144.68,22161.62,7.29,8.9,"CBC INTL, S.A.",44182,44182,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,4016.94,0.181256605,Normal Revenue,Between 10% and 20%,22161.62,12,2020
INV05408_L-4566,Invoice,INV05408,L-4566,Sabor Pina (Saborizante),78.72,KG,514.04,1504.34,6.53,19.11,CCN,44181,44181,FLAVOR,Posted,16507.83,ASTANZIOLA,Posted,888799.68,990.3,0.658295332,Normal Revenue,More than 30%,1504.34,12,2020
INV05408_DUCA-F,Invoice,INV05408,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,40,0,40,CCN,44181,44181,NON-INV,Posted,16507.83,ASTANZIOLA,Posted,888799.68,40,1,Normal Revenue,More than 30%,40,12,2020
INV05412_L-4044,Invoice,INV05412,L-4044,Saborizante Liquido para Bebida Manzana,1217.457,KG,5229.8,19844.55,4.3,16.3,"CBC INTL, S.A.",44182,44182,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,14614.75,0.736461648,Normal Revenue,More than 30%,19844.55,12,2020
INV05412_L-3904,Invoice,INV05412,L-3904,Colorante Liquido para Bebida Manzana,628.393,KG,763.83,3738.94,1.22,5.95,"CBC INTL, S.A.",44182,44182,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,2975.11,0.795709479,Normal Revenue,More than 30%,3738.94,12,2020
INV05412_D-7818,Invoice,INV05412,D-7818,Edulcorante y Preservante en Polvo para Bebida Manzana (F),1519.656,KG,24953.09,37581.09,16.42,24.73,"CBC INTL, S.A.",44182,44182,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,12628,0.336020057,Normal Revenue,More than 30%,37581.09,12,2020
INV05337_L-4796,Invoice,INV05337,L-4796,Nat Spiced Rum Type Fl,21.55,KG,217.66,710.29,10.1,32.96,VARELA,44182,44182,FLAVOR,Posted,1258.76,ASTANZIOLA,Posted,547173.43,492.63,0.693561785,Normal Revenue,More than 30%,710.29,12,2020
INV05321_B-1093,Invoice,INV05321,B-1093,N&A Grape FL Juice Base Concentrate,1750,GAL,31314.5,52185,17.89,29.82,GAROXA,44183,44183,FJB,Posted,52186.5,RGAYNOR,Posted,1010446.75,20870.5,0.399932931,Normal Revenue,More than 30%,52185,12,2020
INV05321_SB,Invoice,INV05321,SB,Sample Box,1,Each,0,1.5,0,1.5,GAROXA,44183,44183,NON-INV,Posted,52186.5,RGAYNOR,Posted,1010446.75,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05413_D-7835,Invoice,INV05413,D-7835,Isotonic Mineral Blend (F),12900,KG,58328.75,109650,4.52,8.5,TROPIC,44182,44182,DRY BLEND,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,51321.25,0.468046056,Normal Revenue,More than 30%,109650,12,2020
INV05414_D-7835,Invoice,INV05414,D-7835,Isotonic Mineral Blend (F),5250,KG,24050.25,44625,4.58,8.5,TROPIC,44182,44182,DRY BLEND,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,20574.75,0.461058824,Normal Revenue,More than 30%,44625,12,2020
INV05296_I-240004A,Invoice,INV05296,I-240004A,Sucralose,300,KG,8343,5220,27.81,17.4,BONLAC,44183,44183,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-3123,-0.598275862,Lost on Sale,Less than 0%,5220,12,2020
INV05416_B-1540,Invoice,INV05416,B-1540,N&A Concord Grape FJB,400,GAL,8519.91,12132,21.3,30.33,BONLAC,44183,44183,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,3612.09,0.297732443,Normal Revenue,Between 30% and 30%,12132,12,2020
INV05416_SB,Invoice,INV05416,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44183,44183,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05417_R-1000,Invoice,INV05417,R-1000,Caramel Color 034,72.18,KG,108.99,224.48,1.51,3.11,BONLAC,44183,44183,RE-PACK,Posted,320188.32,LSANTIAGO,Posted,8464367.53,115.49,0.514477904,Normal Revenue,More than 30%,224.48,12,2020
INV05418_L-3335,Invoice,INV05418,L-3335,N&A Fruit Punch FL EMULS,2003.12,KG,10255.98,11718.25,5.12,5.85,BONLAC,44183,44183,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1462.27,0.124785698,Normal Revenue,Between 10% and 20%,11718.25,12,2020
INV05418_SB,Invoice,INV05418,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44183,44183,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05419_I-030022A,Invoice,INV05419,I-030022A,Malic Acid,200,KG,478,654,2.39,3.27,BONLAC,44183,44183,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,176,0.26911315,Normal Revenue,Between 30% and 30%,654,12,2020
INV05419_L-3695,Invoice,INV05419,L-3695,N&A Vanilla FL,33.3,KG,335.33,800.87,10.07,24.05,BONLAC,44183,44183,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,465.54,0.581292844,Normal Revenue,More than 30%,800.87,12,2020
INV05419_SB,Invoice,INV05419,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44183,44183,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05420_L-4828,Invoice,INV05420,L-4828,N&A Grape Fl,20,KG,127.6,261.4,6.38,13.07,BONLAC,44183,44183,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,133.8,0.51185922,Normal Revenue,More than 30%,261.4,12,2020
INV05420_SB,Invoice,INV05420,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44183,44183,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05421_B-1266,Invoice,INV05421,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,26951.43,29120,13.48,14.56,BONLAC,44183,44183,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2168.57,0.074470124,Normal Revenue,Between 0% and 10%,29120,12,2020
INV05421_SB,Invoice,INV05421,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44183,44183,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV06570_L-5313,Invoice,INV06570,L-5313,ART Evaporated Milk Fl,5,KG,74.75,172.75,14.95,34.55,CANNEX,44617,44617,FLAVOR,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,98,0.567293777,Normal Revenue,More than 30%,172.75,2,2022
INV06566_L-1743,Invoice,INV06566,L-1743,Sabor NAT de Arándano WONF,1640,KG,9348,14464.8,5.7,8.82,FLORIDA ICE,44622,44622,FLAVOR,Posted,17590.52,LSANTIAGO,Posted,669865.49,5116.8,0.353741497,Normal Revenue,More than 30%,14464.8,3,2022
INV06566_L-2185,Invoice,INV06566,L-2185,Nat Pina Papaya FL,453.6,KG,2943.86,3256.85,6.49,7.18,FLORIDA ICE,44622,44622,FLAVOR,Posted,17590.52,LSANTIAGO,Posted,669865.49,312.99,0.096102062,Normal Revenue,Between 0% and 10%,3256.85,3,2022
INV06566_SB,Invoice,INV06566,SB,Sample Box,1,Each,0,1.5,0,1.5,FLORIDA ICE,44622,44622,NON-INV,Posted,17590.52,LSANTIAGO,Posted,669865.49,1.5,1,Normal Revenue,More than 30%,1.5,3,2022
INV06566_DUCA-F,Invoice,INV06566,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,100,0,100,FLORIDA ICE,44622,44622,NON-INV,Posted,17590.52,LSANTIAGO,Posted,669865.49,100,1,Normal Revenue,More than 30%,100,3,2022
INV06571_I-230046A,Invoice,INV06571,I-230046A,Cocoa Powder Alkalized N0.7113,510.3,KG,2969.95,4592.7,5.82,9,LA ITALIANA,44622,44622,RE-SALE,Posted,350.74,LSANTIAGO,Posted,24527.42,1622.75,0.353332462,Normal Revenue,More than 30%,4592.7,3,2022
INV06564_D-7934,Invoice,INV06564,D-7934,Stevia GTLC  (F),200,KG,6804,6600,34.02,33,VITAFARMA,44624,44624,DRY BLEND,Posted,6600,RGUTIERREZ,Posted,32798.52,-204,-0.030909091,Lost on Sale,Less than 0%,6600,3,2022
INV05425_B-1482,Invoice,INV05425,B-1482,Nat Manzana FJB,301,KG,1468.88,2401.98,4.88,7.98,DOS PINOS,44183,44183,FJB,Posted,1006.32,LSANTIAGO,Posted,1108706.21,933.1,0.388471178,Normal Revenue,More than 30%,2401.98,12,2020
INV05426_B-1482,Invoice,INV05426,B-1482,Nat Manzana FJB,129,KG,629.52,1029.42,4.88,7.98,DOS PINOS,44183,44183,FJB,Posted,1006.32,LSANTIAGO,Posted,1108706.21,399.9,0.388471178,Normal Revenue,More than 30%,1029.42,12,2020
INV05427_L-3070,Invoice,INV05427,L-3070,N&A Blueberry FL,216.7,KG,1339.2,3244,6.18,14.97,DOS PINOS,44183,44183,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1904.8,0.587176326,Normal Revenue,More than 30%,3244,12,2020
INV05428_E-0121,Invoice,INV05428,E-0121,N&A Fruit Punch FL Emls,302.925,KG,1508.56,3253.41,4.98,10.74,DOS PINOS,44183,44183,EMULSION,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1744.85,0.536314206,Normal Revenue,More than 30%,3253.41,12,2020
INV05429_E-0119,Invoice,INV05429,E-0119,Nat Orange FL Emls,219.857,KG,1180.64,2449.21,5.37,11.14,DOS PINOS,44183,44183,EMULSION,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1268.57,0.517950686,Normal Revenue,More than 30%,2449.21,12,2020
INV05430_L-2686,Invoice,INV05430,L-2686,Tea Essence FTNF,209,KG,1454.64,1889.36,6.96,9.04,DOS PINOS,44183,44183,RE-PACK,Posted,1006.32,LSANTIAGO,Posted,1108706.21,434.72,0.230088496,Normal Revenue,Between 30% and 30%,1889.36,12,2020
INV05431_L-3070,Invoice,INV05431,L-3070,N&A Blueberry FL,413.7,KG,2556.67,6193.09,6.18,14.97,DOS PINOS,44183,44183,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,3636.42,0.587173769,Normal Revenue,More than 30%,6193.09,12,2020
INV05432_L-2686,Invoice,INV05432,L-2686,Tea Essence FTNF,209,KG,1454.64,1889.36,6.96,9.04,DOS PINOS,44183,44183,RE-PACK,Posted,1006.32,LSANTIAGO,Posted,1108706.21,434.72,0.230088496,Normal Revenue,Between 30% and 30%,1889.36,12,2020
INV05433_L-4325,Invoice,INV05433,L-4325,Nat Pear FL WONF,57.99,KG,507.99,1509.48,8.76,26.03,DOS PINOS,44183,44183,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1001.49,0.663466889,Normal Revenue,More than 30%,1509.48,12,2020
INV05433_L-4517,Invoice,INV05433,L-4517,Nat Apple Peach FL,38.84,KG,626.49,1441.74,16.13,37.12,DOS PINOS,44183,44183,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,815.25,0.565462566,Normal Revenue,More than 30%,1441.74,12,2020
INV05433_L-4524,Invoice,INV05433,L-4524,Nat Mango Orange Pineapple FL WONF,46.71,KG,446.54,1079.47,9.56,23.11,DOS PINOS,44183,44183,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,632.93,0.586334034,Normal Revenue,More than 30%,1079.47,12,2020
INV05424_E-0119,Invoice,INV05424,E-0119,Nat Orange FL Emls,79.948,KG,429.32,935.39,5.37,11.7,DOS PINOS,44183,44183,EMULSION,Posted,1006.32,LSANTIAGO,Posted,1108706.21,506.07,0.541025668,Normal Revenue,More than 30%,935.39,12,2020
INV05424_DUCA-F,Invoice,INV05424,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,40,0,40,DOS PINOS,44183,44183,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,40,1,Normal Revenue,More than 30%,40,12,2020
INV05424_SB,Invoice,INV05424,SB,Sample Box,3,Each,0,4.5,0,1.5,DOS PINOS,44183,44183,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,4.5,1,Normal Revenue,More than 30%,4.5,12,2020
INV05438_I-240004A,Invoice,INV05438,I-240004A,Sucralose,300,KG,8343,11730,27.81,39.1,BONLAC,44186,44186,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,3387,0.288746803,Normal Revenue,Between 30% and 30%,11730,12,2020
INV05435_I-110016A,Invoice,INV05435,I-110016A,Orange Oil 5x Valencia Nat,50,KG,986.5,1505,19.73,30.1,BONLAC,44188,44188,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,518.5,0.344518272,Normal Revenue,More than 30%,1505,12,2020
INV05436_I-150022A,Invoice,INV05436,I-150022A,Xanthan Gum 200 Mesh,100,KG,250,403,2.5,4.03,BONLAC,44188,44188,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,153,0.379652605,Normal Revenue,More than 30%,403,12,2020
INV05436_I-240005A,Invoice,INV05436,I-240005A,Aspartame,100,KG,1148,1714,11.48,17.14,BONLAC,44188,44188,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,566,0.330221704,Normal Revenue,More than 30%,1714,12,2020
INV05436_I-210000A,Invoice,INV05436,I-210000A,Sodium Benzoate EDF Granular,100,KG,192,213,1.92,2.13,BONLAC,44188,44188,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,21,0.098591549,Normal Revenue,Between 0% and 10%,213,12,2020
INV05436_I-210001A,Invoice,INV05436,I-210001A,Potassium Sorbate Granular,100,KG,465,598,4.65,5.98,BONLAC,44188,44188,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,133,0.222408027,Normal Revenue,Between 30% and 30%,598,12,2020
INV05400_L-4821,Invoice,INV05400,L-4821,Art Strawberry Fl,20,KG,159.2,386.6,7.96,19.33,BONLAC,44188,44188,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,227.4,0.588204863,Normal Revenue,More than 30%,386.6,12,2020
INV05400_SB,Invoice,INV05400,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44188,44188,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05437_L-3448,Invoice,INV05437,L-3448,N&A Fruit Punch FL Emuls,202.21,KG,1114.17,2020.08,5.51,9.99,SM JALEEL,44188,44188,EMULSION,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,905.91,0.448452537,Normal Revenue,More than 30%,2020.08,12,2020
INV05437_SB,Invoice,INV05437,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,44188,44188,NON-INV,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05440_B-1266,Invoice,INV05440,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,27041.4,29120,13.52,14.56,BONLAC,44193,44193,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2078.6,0.071380495,Normal Revenue,Between 0% and 10%,29120,12,2020
INV05440_SB,Invoice,INV05440,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44193,44193,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,12,2020
INV05422_L-3472,Invoice,INV05422,L-3472,Sabor Cola Parte I,529,KG,3163.42,4295.48,5.98,8.12,PETITE,44195,44195,FLAVOR,Posted,2004.8,ASTANZIOLA,Posted,597569.38,1132.06,0.263546798,Normal Revenue,Between 30% and 30%,4295.48,12,2020
INV05422_L-3509,Invoice,INV05422,L-3509,Cola Nat Type FL,1639.4,KG,8688.82,14918.54,5.3,9.1,PETITE,44195,44195,EMULSION,Posted,2004.8,ASTANZIOLA,Posted,597569.38,6229.72,0.417582418,Normal Revenue,More than 30%,14918.54,12,2020
INV05439_L-3636,Invoice,INV05439,L-3636,N&A Strawberry FL Emls,59.334,KG,334.64,665.73,5.64,11.22,ALIM. MARAVILLA,44195,44195,EMULSION,Posted,765.73,LSANTIAGO,Posted,3648.41,331.09,0.497333754,Normal Revenue,More than 30%,665.73,12,2020
